"","V1","V2"
"14080",0.000414095880198707,0.000414632127544236
"14081",0.000385353122304993,0.000385353122304993
"14082",0.000423522032971947,0.000423522032971947
"14083",NA,NA
"14084",NA,NA
"14085",NA,NA
"14086",NA,NA
"14087",NA,NA
"14088",NA,NA
"14089",NA,NA
"14090",NA,NA
"14091",NA,NA
"14092",NA,NA
"14093",NA,NA
"14094",NA,NA
"14095",NA,NA
"14096",NA,NA
"14097",NA,NA
"14098",NA,NA
"14099",NA,NA
"14100",NA,NA
"14101",NA,NA
"14102",NA,NA
"14103",NA,NA
"14104",NA,NA
"14105",NA,NA
"14106",NA,NA
"14107",NA,NA
"14108",0.000886153655722439,0.000832183076317748
"14109",0.000784484524250208,0.000856960782617455
"14110",0.000336200258701005,0.000360899318424232
"14111",NA,NA
"14112",2.8519496025681e-05,3.29466625081821e-05
"14113",0.000335602968368865,0.000348309396905908
"14114",0.000388441506157049,0.000389083133813194
"14115",0.000282926742452588,0.000293172261511763
"14116",0.000268168973463848,0.000280692048071604
"14117",0.000302236344352075,0.000320556635275809
"14118",0.000351676138637439,0.000373833385937543
"14119",0.000283347033109769,0.000281624624280383
"14120",0.000360035683586089,0.000374757721658285
"14121",0.000237037778083501,0.000236607573844551
"14122",0.000389990335791117,0.000387540525685649
"14123",0.000414061527991576,0.000408346426990868
"14124",0.000299050148752738,0.000281727636085222
"14125",0.000487074547329638,0.000392661152982241
"14126",0.000316793458200053,0.000315717249047074
"14127",0.000358700317368129,0.000362326563328483
"14128",0.000384972597086859,0.000374264857937429
"14129",0.00043086001434096,0.00043688471751478
"14130",NA,NA
"14131",0.000550630059128648,0.000550630059128648
"14132",0.000253679515585142,0.0002575294945217
"14133",NA,NA
"14134",NA,NA
"14135",0.000499226660150694,0.000499226660150694
"14136",NA,NA
"14137",NA,NA
"14138",NA,NA
"14139",0.000867987388219601,0.000867987388219601
"14140",NA,NA
"14141",NA,NA
"14142",NA,NA
"14143",NA,NA
"14144",NA,NA
"14145",0.000758806756008399,0.000758806756008399
"14146",0.000669288596024758,0.000668067098306548
"14147",0.000683268935112554,0.000688532606242321
"14148",0.000605051711451113,0.000606237039321207
"14149",0.000584900044006118,0.000587893202196687
"14150",0.000839194810526729,0.000842145698368521
"14151",0.000613061459402538,0.000628433288260703
"14152",0.000897915565026101,0.000900398647461118
"14153",0.00128010558021608,0.00128010558021608
"14154",0.000838582938814148,0.000838582938814148
"14155",NA,NA
"14156",0.000868712323244119,0.000870240142423392
"14157",0.00119339245205798,0.00119381708940737
"14158",0.000757790555545735,0.000757790555545735
"14159",NA,NA
"14160",NA,NA
"14161",0.000531814639443066,0.000534621414020927
"14162",0.000546210551261567,0.00055003993054745
"14163",NA,NA
"14164",NA,NA
"14165",NA,NA
"14166",NA,NA
"14167",0.000413455681651515,0.000413455681651515
"14168",NA,NA
"14169",0.000311321940986347,0.000276792877033382
"14170",0.000598300506305393,0.000576564590309707
"14171",0.000909074378251953,0.000905522651457955
"14172",0.000952841562496162,0.000949930702637944
"14173",0.000992937299747645,0.000995099220352255
"14174",0.00128590506463771,0.00128590506463771
"14175",0.00119365804092889,0.00119365804092889
"14176",0.00110978153889195,0.0011117525317977
"14177",0.000931482304128844,0.000929457270673002
"14178",0.000807737774196501,0.000807737774196501
"14179",0.000633540653573741,0.000633540653573741
"14180",0.000448692728628819,0.000448692728628819
"14181",0.000407114209438631,0.000401780486071776
"14182",0.000356169864650888,0.000356169864650888
"14183",0.000166694492458139,0.000166694492458139
"14184",NA,NA
"14185",NA,NA
"14186",NA,NA
"14187",NA,NA
"14188",NA,NA
"14189",NA,NA
"14190",NA,NA
"14191",NA,NA
"14192",NA,NA
"14193",NA,NA
"14194",NA,NA
"14195",NA,NA
"14196",NA,NA
"14197",NA,NA
"14198",NA,NA
"14199",NA,NA
"14200",NA,NA
"14201",NA,NA
"14202",NA,NA
"14203",NA,NA
"14204",NA,NA
"14205",NA,NA
"14206",NA,NA
"14207",NA,NA
"14208",0.000591872906214801,0.000567257849650194
"14209",0.000644729402898387,0.00121897658482423
"14210",0.000412648015642163,0.000456442851695657
"14211",NA,NA
"14212",NA,NA
"14213",NA,NA
"14214",0.000266990795259753,0.000273086979719865
"14215",0.000231891206038288,0.000239084961554383
"14216",0.000211523307215467,0.000242304755029688
"14217",0.000348381488713759,0.000370051481867569
"14218",0.000446242206143305,0.000446286194675811
"14219",0.000385573567581878,0.000388414315648027
"14220",0.00031103255212798,0.000321200803422814
"14221",0.000438523244528954,0.000362745344520967
"14222",0.000377772531182266,0.000325126624716248
"14223",0.00032675452195244,0.000313140657162018
"14224",0.000297828144561225,0.000291555560349885
"14225",0.000509702421029197,0.000457377362263794
"14226",NA,NA
"14227",0.000357679074446072,0.000361120929565232
"14228",0.000396864129105157,0.000321768010172926
"14229",0.000216340788534439,0.000216971260738193
"14230",0.000119626246350514,0.000124200724418657
"14231",0.000214518128301618,0.000215754423685726
"14232",NA,NA
"14233",0.000585737358871576,0.000585737358871576
"14234",NA,NA
"14235",NA,NA
"14236",NA,NA
"14237",NA,NA
"14238",NA,NA
"14239",0.000803155607903867,0.000803155607903867
"14240",NA,NA
"14241",0.000537924279781677,0.000540667862138545
"14242",NA,NA
"14243",NA,NA
"14244",NA,NA
"14245",0.00070219604232615,0.00070219604232615
"14246",0.000351067415930865,0.000351067415930865
"14247",0.000643629056636921,0.000643629056636921
"14248",0.000781498328717241,0.000781498328717241
"14249",0.000774317238491978,0.000776597669995215
"14250",0.000777941973944322,0.000778947335648315
"14251",0.000822356545091037,0.000829739743586142
"14252",0.000848104683997392,0.000851858493215148
"14253",0.00100149756625251,0.00100252651540098
"14254",0.000597616951319701,0.000597616951319701
"14255",NA,NA
"14256",0.000699552361272434,0.000704989781706773
"14257",0.000498877922086307,0.000498877922086307
"14258",0.000433573039032407,0.00043377901132767
"14259",NA,NA
"14260",NA,NA
"14261",NA,NA
"14262",0.000356365204711465,0.000352574465564903
"14263",NA,NA
"14264",NA,NA
"14265",0.000472176489671372,0.000472176489671372
"14266",NA,NA
"14267",NA,NA
"14268",NA,NA
"14269",0.000764224991297537,0.000764831239191985
"14270",0.000635409905159017,0.000627629650956176
"14271",0.00111269154086739,0.00111269154086739
"14272",0.000976308122327239,0.000977880659016289
"14273",0.00101893628680366,0.00108706793726238
"14274",0.00142194568395642,0.001423530116018
"14275",0.00119174200334984,0.00119500808237955
"14276",0.0010946748446584,0.0010946748446584
"14277",0.00114308707847211,0.00114308707847211
"14278",0.00096775806094026,0.00096775806094026
"14279",0.000438662837016704,0.000436235637557452
"14280",0.000385476260319075,0.000385476260319075
"14281",0.000324157972197004,0.000324157972197004
"14282",0.000166694492458139,0.000166694492458139
"14283",NA,NA
"14284",NA,NA
"14285",NA,NA
"14286",NA,NA
"14287",NA,NA
"14288",NA,NA
"14289",NA,NA
"14290",NA,NA
"14291",NA,NA
"14292",NA,NA
"14293",NA,NA
"14294",NA,NA
"14295",NA,NA
"14296",NA,NA
"14297",NA,NA
"14298",NA,NA
"14299",NA,NA
"14300",NA,NA
"14301",NA,NA
"14302",NA,NA
"14303",NA,NA
"14304",NA,NA
"14305",NA,NA
"14306",NA,NA
"14307",NA,NA
"14308",0.000810022901179005,0.000786017097400746
"14309",0.000470456029304343,0.000472506783520642
"14310",NA,NA
"14311",NA,NA
"14312",NA,NA
"14313",NA,NA
"14314",0.000232570718998202,0.000238675520929686
"14315",0.000352490479737859,0.000381301111981593
"14316",0.000287045520847326,0.000301894821110483
"14317",0.000321822698981827,0.000319804628011599
"14318",0.000367484952375842,0.000380062337765457
"14319",0.000294578624512234,0.000299354506914541
"14320",0.000371249375154486,0.000369248188538146
"14321",0.000347973106868978,0.000350081029545592
"14322",0.000338915920589692,0.000348284392119901
"14323",0.000323077927404007,0.000333274500540616
"14324",0.000487326295413525,0.000481119165643536
"14325",0.000458667450811677,0.000454362227507694
"14326",0.000456458040479688,0.000455255091527611
"14327",0.00052248819546632,0.000496189982987294
"14328",0.000399244611034146,0.000377521240984773
"14329",NA,NA
"14330",NA,NA
"14331",0.000561009185720415,0.000561009185720415
"14332",0.000405516636560583,0.000405516636560583
"14333",NA,NA
"14334",NA,NA
"14335",NA,NA
"14336",NA,NA
"14337",0.000795257416291617,0.000795257416291617
"14338",0.000504179398708613,0.000357140409588611
"14339",0.000586828078548456,0.000586828078548456
"14340",NA,NA
"14341",NA,NA
"14342",NA,NA
"14343",NA,NA
"14344",0.00067004513254101,0.00067004513254101
"14345",NA,NA
"14346",NA,NA
"14347",0.000663317533133284,0.000649024028303387
"14348",0.000778145090010797,0.000778145090010797
"14349",0.000944974086741601,0.000944974086741601
"14350",0.00102202995340774,0.00102202995340774
"14351",0.000803173840312461,0.000807413939151865
"14352",0.000882795467217706,0.000889773514429999
"14353",NA,NA
"14354",NA,NA
"14355",0.000619710111379304,0.000619710111379304
"14356",NA,NA
"14357",0.000417702681850588,0.000417702681850588
"14358",NA,NA
"14359",0.000965694740242477,0.000965694740242477
"14360",NA,NA
"14361",0.00102204657658358,0.00103385212936405
"14362",0.000823002542651434,0.000823002542651434
"14363",0.00140398701420156,0.00140398701420156
"14364",0.000109404653407541,0.000151150455205672
"14365",0.000721067073408236,0.000706158107737385
"14366",0.000629401706620357,0.000630531882736966
"14367",0.000707868343696953,0.000721251986002168
"14368",0.000911274350447928,0.000903366358091859
"14369",0.000947592527093207,0.000950374249699483
"14370",0.000620606361185068,0.000618221069714191
"14371",0.000613275121097613,0.000625274455673628
"14372",0.000818626130298843,0.000821419310081698
"14373",0.000841770153546608,0.00084241584756465
"14374",0.00123335107859834,0.00123335107859834
"14375",0.000982232633738685,0.000982232633738685
"14376",0.00143930330547888,0.001438337155308
"14377",0.000500979462358784,0.00050022810279756
"14378",0.00108705616343215,0.00108705616343215
"14379",0.000879307166190256,0.000879307166190256
"14380",NA,NA
"14381",0.000326417735437772,0.000326417735437772
"14382",NA,NA
"14383",NA,NA
"14384",NA,NA
"14385",NA,NA
"14386",NA,NA
"14387",NA,NA
"14388",NA,NA
"14389",NA,NA
"14390",NA,NA
"14391",NA,NA
"14392",NA,NA
"14393",NA,NA
"14394",NA,NA
"14395",NA,NA
"14396",NA,NA
"14397",NA,NA
"14398",NA,NA
"14399",NA,NA
"14400",NA,NA
"14401",NA,NA
"14402",NA,NA
"14403",NA,NA
"14404",NA,NA
"14405",NA,NA
"14406",NA,NA
"14407",NA,NA
"14408",NA,NA
"14409",0.000495961034917036,0.000529251512954533
"14410",NA,NA
"14411",NA,NA
"14412",NA,NA
"14413",0.00031462021857642,0.000302896159815333
"14414",0.000166715286952558,0.000177066321877933
"14415",0.000189414845266886,0.000215444643318408
"14416",0.000473399614591343,0.000483028602467198
"14417",0.000629655888268657,0.000674739328014708
"14418",0.00041101388832082,0.000440679166189429
"14419",0.000317800201718986,0.000347222873215624
"14420",0.000246272106660113,0.000278380452316142
"14421",0.00018735255789248,0.000188074814459305
"14422",0.000415829065738381,0.00041687583737216
"14423",0.000331209556437477,0.000330717020512558
"14424",0.00058494379760701,0.000575299062034587
"14425",0.000730388457485372,0.000513443045221781
"14426",0.000648092531716959,0.000574326506430167
"14427",0.000537525410848307,0.000545613847217065
"14428",0.000557198159729456,0.000531383335957571
"14429",0.000438696185869576,0.000438696185869576
"14430",0.000387216551698947,0.000389180397050073
"14431",NA,NA
"14432",0.000598925311600761,0.000602439958466613
"14433",NA,NA
"14434",NA,NA
"14435",NA,NA
"14436",NA,NA
"14437",NA,NA
"14438",NA,NA
"14439",NA,NA
"14440",NA,NA
"14441",NA,NA
"14442",NA,NA
"14443",NA,NA
"14444",NA,NA
"14445",NA,NA
"14446",0.000817553517956329,0.000817553517956329
"14447",0.000746246004374217,0.000746246004374217
"14448",NA,NA
"14449",0.000750419924001174,0.000750419924001174
"14450",NA,NA
"14451",0.000736902895850151,0.000740067246032093
"14452",NA,NA
"14453",NA,NA
"14454",NA,NA
"14455",NA,NA
"14456",NA,NA
"14457",NA,NA
"14458",0.000555693213007543,0.000555693213007543
"14459",0.000644836125538362,0.000644836125538362
"14460",0.00157457243291819,0.00157457243291819
"14461",0.000963925345273896,0.000963925345273896
"14462",0.000622596052442587,0.000641481745740651
"14463",0.00111969405563075,0.00111969405563075
"14464",0.00109769730393398,0.00109769730393398
"14465",0.00100095943390291,0.0010013289726069
"14466",0.00121005818825762,0.00120977307464815
"14467",0.00106034521034573,0.0010651306921809
"14468",0.00129651381715841,0.00129651381715841
"14469",0.000936919943484521,0.000944959888399895
"14470",0.00105134605128851,0.00105582713585227
"14471",0.001154095929169,0.00115489253422424
"14472",0.00114894867956677,0.00114894867956677
"14473",0.000891134336000404,0.000895362894440188
"14474",0.0010905846774906,0.00109183451684377
"14475",0.000985878506059873,0.000975566206822615
"14476",0.0011036182918349,0.00110397224583498
"14477",0.000752858683081481,0.000756324272167854
"14478",0.000415244650230677,0.000410450862337597
"14479",0.000802458823078916,0.000790470544117228
"14480",NA,NA
"14481",0.000391300526578196,0.000391300526578196
"14482",NA,NA
"14483",NA,NA
"14484",NA,NA
"14485",NA,NA
"14486",NA,NA
"14487",NA,NA
"14488",NA,NA
"14489",NA,NA
"14490",NA,NA
"14491",NA,NA
"14492",NA,NA
"14493",NA,NA
"14494",NA,NA
"14495",NA,NA
"14496",NA,NA
"14497",NA,NA
"14498",NA,NA
"14499",NA,NA
"14500",NA,NA
"14501",NA,NA
"14502",NA,NA
"14503",NA,NA
"14504",NA,NA
"14505",NA,NA
"14506",NA,NA
"14507",NA,NA
"14508",NA,NA
"14509",0.000819891375072199,0.000885601508316637
"14510",NA,NA
"14511",NA,NA
"14512",NA,NA
"14513",0.00023523229847825,0.000262117566137491
"14514",0.000273511478584257,0.00028707672987728
"14515",0.000279594145663057,0.000306486178603796
"14516",0.000392278613064138,0.000387579354081652
"14517",0.000655564197565197,0.000583428603984904
"14518",0.000510729056509903,0.000490620747994747
"14519",0.000409326163476012,0.000384787762239241
"14520",0.000463136819241615,0.000461136153053214
"14521",0.000309674246195815,0.000311692545805915
"14522",0.000365337772001591,0.000382523723503254
"14523",0.000521972460339064,0.000521592110946567
"14524",0.000457594327430846,0.000408110994924357
"14525",0.000591131369739577,0.00050972901407659
"14526",0.000480692713690606,0.000344240162960561
"14527",0.000558891959529879,0.000558891959529879
"14528",0.000274614773566791,0.000203358852430299
"14529",NA,NA
"14530",0.000182857011594864,0.000182857011594864
"14531",NA,NA
"14532",NA,NA
"14533",NA,NA
"14534",NA,NA
"14535",NA,NA
"14536",NA,NA
"14537",NA,NA
"14538",0.000360495120097878,0.000360495120097878
"14539",NA,NA
"14540",NA,NA
"14541",NA,NA
"14542",NA,NA
"14543",NA,NA
"14544",NA,NA
"14545",NA,NA
"14546",NA,NA
"14547",0.000792004984052308,0.000792004984052308
"14548",NA,NA
"14549",0.000834475976867161,0.000834475976867161
"14550",0.000855426772456685,0.000855426772456685
"14551",0.000617333623115366,0.000671303956602987
"14552",NA,NA
"14553",NA,NA
"14554",NA,NA
"14555",NA,NA
"14556",NA,NA
"14557",0.00089487871425637,0.00089487871425637
"14558",0.000384224730664916,0.000384224730664916
"14559",0.00107235575613902,0.00108492903664177
"14560",0.000855893540540461,0.000855893540540461
"14561",0.00075412504158655,0.000759723365036933
"14562",0.000928117103594473,0.000929044453494339
"14563",0.00112321735167694,0.00112321735167694
"14564",0.000975821371861991,0.000975821371861991
"14565",0.00123222326716232,0.00123222326716232
"14566",0.00143457597785095,0.00143593294319438
"14567",0.00100093664773033,0.00100535611308252
"14568",0.00129329235542592,0.00129820410473227
"14569",0.00111094465941933,0.00111551987785617
"14570",0.00110035347821195,0.00110035347821195
"14571",0.00117205675825243,0.00117462761136625
"14572",0.00131664047392984,0.00131664047392984
"14573",0.000962445369228391,0.000963712099903676
"14574",0.00110888189648627,0.00110792822885833
"14575",0.000998535715868345,0.000997760568058556
"14576",0.000737541711741169,0.000737273068742305
"14577",0.00061776291715844,0.000620578592278811
"14578",0.000821230447379599,0.000821485603324191
"14579",0.000496839386763765,0.000500010157388542
"14580",0.000480881164246525,0.000480881164246525
"14581",NA,NA
"14582",NA,NA
"14583",NA,NA
"14584",NA,NA
"14585",NA,NA
"14586",NA,NA
"14587",NA,NA
"14588",NA,NA
"14589",NA,NA
"14590",NA,NA
"14591",NA,NA
"14592",NA,NA
"14593",NA,NA
"14594",NA,NA
"14595",NA,NA
"14596",NA,NA
"14597",NA,NA
"14598",NA,NA
"14599",NA,NA
"14600",NA,NA
"14601",NA,NA
"14602",NA,NA
"14603",NA,NA
"14604",NA,NA
"14605",NA,NA
"14606",NA,NA
"14607",NA,NA
"14608",NA,NA
"14609",NA,NA
"14610",NA,NA
"14611",NA,NA
"14612",NA,NA
"14613",0.000137411730238369,0.000148596133156161
"14614",0.000338321028361498,0.000384923478051409
"14615",0.000407809695039412,0.000447650715385075
"14616",0.000525832127870936,0.000423068461930414
"14617",0.000677585933199412,0.000640062738679797
"14618",0.000508858998893428,0.000574208896636902
"14619",0.00028525414244704,0.000303388773608706
"14620",0.000264142386882744,0.000261173139042322
"14621",0.000477547128716511,0.000482438649846948
"14622",0.000354782019938066,0.000372445135860659
"14623",0.000478602324939564,0.000423252293733142
"14624",0.000526886052279001,0.000391874182342403
"14625",0.000381739698440079,0.000362730982835273
"14626",0.000568821713442685,0.000568534238939373
"14627",0.000523928166919762,0.000523928166919762
"14628",0.000412720645885732,0.00040833393096
"14629",NA,NA
"14630",0.0002461491358362,0.000252696803313166
"14631",NA,NA
"14632",0.000492166668209974,0.000492166668209974
"14633",NA,NA
"14634",NA,NA
"14635",NA,NA
"14636",0.00054419024989541,0.00054419024989541
"14637",0.000696763742639665,0.000696763742639665
"14638",NA,NA
"14639",NA,NA
"14640",NA,NA
"14641",0.000867987388219601,0.000867987388219601
"14642",NA,NA
"14643",NA,NA
"14644",NA,NA
"14645",NA,NA
"14646",NA,NA
"14647",NA,NA
"14648",0.00104549773349064,0.00104549773349064
"14649",NA,NA
"14650",0.000981181070282614,0.000981769926973395
"14651",0.000758989090938899,0.000758753172447002
"14652",NA,NA
"14653",NA,NA
"14654",NA,NA
"14655",0.000802760628514711,0.000802760628514711
"14656",0.000771036351482651,0.000771036351482651
"14657",0.000820088061244866,0.000820088061244866
"14658",0.000741936165089376,0.000739578339959893
"14659",0.000586478498536779,0.000598680785496814
"14660",0.000964748659947784,0.000964748659947784
"14661",0.00117053092363829,0.00117053092363829
"14662",0.000921338113842407,0.000921338113842407
"14663",0.00114508929197426,0.00114527067403217
"14664",0.00131970180469503,0.00132171530318797
"14665",0.0011076491798729,0.00111161924374261
"14666",0.00122733912166104,0.00122733912166104
"14667",0.00125948253009691,0.00126289442508276
"14668",0.00120561847426385,0.00121041672817652
"14669",0.00106788608311503,0.00107020215548955
"14670",0.000997355019681834,0.000996675946689674
"14671",0.000876279265646995,0.000877728154048037
"14672",0.00106000154931405,0.00105870926068178
"14673",0.00116190930726992,0.00116190930726992
"14674",0.000934507447050009,0.000934482102709923
"14675",0.00107394578698478,0.00107394578698478
"14676",0.000733647454077522,0.000760852314432751
"14677",0.000772185480088434,0.00077190722711542
"14678",0.00571648618096798,0.00534662387095266
"14679",0.00076177816010644,0.000757162829765392
"14680",NA,NA
"14681",NA,NA
"14682",NA,NA
"14683",NA,NA
"14684",NA,NA
"14685",NA,NA
"14686",NA,NA
"14687",NA,NA
"14688",NA,NA
"14689",NA,NA
"14690",NA,NA
"14691",NA,NA
"14692",NA,NA
"14693",NA,NA
"14694",NA,NA
"14695",NA,NA
"14696",NA,NA
"14697",NA,NA
"14698",NA,NA
"14699",NA,NA
"14700",NA,NA
"14701",NA,NA
"14702",NA,NA
"14703",NA,NA
"14704",NA,NA
"14705",NA,NA
"14706",NA,NA
"14707",NA,NA
"14708",NA,NA
"14709",0.00030921077494745,0.000564170515190946
"14710",NA,NA
"14711",NA,NA
"14712",NA,NA
"14713",0.00015056952376216,0.000188243784171959
"14714",0.000350239846139027,0.000368084240707271
"14715",0.000452461694749191,0.000529323804219964
"14716",0.000324941702832324,0.000346572436646769
"14717",0.00035407441800052,0.000367741125194718
"14718",0.000240843625133084,0.000272810030780978
"14719",0.000372145749400835,0.000405952297865355
"14720",0.000319003635566608,0.000381409143992761
"14721",0.000295669841692616,0.000296311006313265
"14722",0.000325486997826341,0.000351946785874476
"14723",0.00041249793792762,0.000381474254078858
"14724",0.000521120946706815,0.000343491840388548
"14725",NA,NA
"14726",0.000775815556510227,0.000546934756265242
"14727",0.000507276165136751,0.000353259650854368
"14728",0.000394452958386061,0.000394452958386061
"14729",NA,NA
"14730",0.000410019960717633,0.000411275968722357
"14731",NA,NA
"14732",NA,NA
"14733",NA,NA
"14734",NA,NA
"14735",NA,NA
"14736",NA,NA
"14737",NA,NA
"14738",0.000867987388219601,0.000867987388219601
"14739",NA,NA
"14740",NA,NA
"14741",NA,NA
"14742",NA,NA
"14743",NA,NA
"14744",0.000867987388219601,0.000867987388219601
"14745",0.000623658462347595,0.000623658462347595
"14746",NA,NA
"14747",NA,NA
"14748",NA,NA
"14749",NA,NA
"14750",0.00061396039002868,0.00061396039002868
"14751",0.00144727883737429,0.00144727883737429
"14752",0.000807458511771297,0.000807458511771297
"14753",NA,NA
"14754",0.000371484095383083,0.000371484095383083
"14755",0.000420609940991326,0.000438009777792027
"14756",NA,NA
"14757",0.000733034008911655,0.000758846776560769
"14758",0.00061224193262186,0.000611798075069686
"14759",0.000876564823358732,0.000899034048854559
"14760",0.000748911811403901,0.000748911811403901
"14761",0.00113171705872678,0.00113379299661411
"14762",0.0010293371496851,0.0010293371496851
"14763",0.00135121632166737,0.00135271155244158
"14764",0.00134856954159667,0.00134856954159667
"14765",0.00117645607450342,0.00117784817418904
"14766",0.0012030074409781,0.0012030074409781
"14767",0.00104896717025505,0.00105527598243009
"14768",0.00111249214804287,0.00113820107952377
"14769",0.000920943110176557,0.000932862408835638
"14770",0.000826152939647314,0.000827977157247942
"14771",0.00116936818081026,0.00117294988205336
"14772",0.00120506353658134,0.00120852645890126
"14773",0.00114545360290196,0.00114515752917767
"14774",0.00115203762411345,0.00115245473784842
"14775",0.000811834451261332,0.000808660852754754
"14776",0.00093252137922302,0.00106158788342365
"14777",0.000791544233667127,0.000792382320835048
"14778",0.00065492368903075,0.000684206901492711
"14779",0.000384942788387437,0.000400381390323581
"14780",NA,NA
"14781",NA,NA
"14782",NA,NA
"14783",NA,NA
"14784",NA,NA
"14785",NA,NA
"14786",NA,NA
"14787",NA,NA
"14788",NA,NA
"14789",NA,NA
"14790",NA,NA
"14791",NA,NA
"14792",NA,NA
"14793",NA,NA
"14794",NA,NA
"14795",NA,NA
"14796",NA,NA
"14797",NA,NA
"14798",NA,NA
"14799",NA,NA
"14800",NA,NA
"14801",NA,NA
"14802",NA,NA
"14803",NA,NA
"14804",NA,NA
"14805",NA,NA
"14806",NA,NA
"14807",NA,NA
"14808",0.000265217946437469,0.000341080260866657
"14809",0.000289185877477049,0.000425776030120521
"14810",NA,NA
"14811",NA,NA
"14812",0.000126204223503029,0.000128909619783247
"14813",8.8028864471933e-05,0.000103830049118084
"14814",0.00021807432775807,0.000240389264506383
"14815",0.000349043558168361,0.000300578313819741
"14816",0.000379140465518817,0.00038624852302924
"14817",0.000255723246978126,0.000262755577860516
"14818",0.000320012336735542,0.000327674821120948
"14819",0.000377582854666481,0.000435934224045741
"14820",0.00022518648763995,0.000225089048185928
"14821",0.000204653796600491,0.000216899649952896
"14822",0.000398365977322445,0.000399290360015358
"14823",0.000430797279277594,0.00045549158338151
"14824",0.000354408227346152,0.000415106548024898
"14825",0.000449581219832981,0.000454208809411626
"14826",8.8954488560106e-05,1.96840230840069e-05
"14827",0.000525027130054278,0.000525027130054278
"14828",0.00071154372315207,0.000711408421750183
"14829",0.00032356961594597,0.000323356495737029
"14830",0.000733876180430476,0.000733876180430476
"14831",NA,NA
"14832",NA,NA
"14833",NA,NA
"14834",NA,NA
"14835",NA,NA
"14836",0.000658084789997037,0.000658457707202668
"14837",NA,NA
"14838",NA,NA
"14839",NA,NA
"14840",NA,NA
"14841",NA,NA
"14842",NA,NA
"14843",NA,NA
"14844",0.000658972425966159,0.000658972425966159
"14845",NA,NA
"14846",0.000445970599706134,0.000454258569402516
"14847",NA,NA
"14848",NA,NA
"14849",0.000569494741721989,0.000569494741721989
"14850",0.000812454250295665,0.000812454250295665
"14851",0.000750698314491906,0.000750698314491906
"14852",0.00016889263059126,0.00016889263059126
"14853",0.000836010074291823,0.000836010074291823
"14854",0.000515053040128569,0.000515053040128569
"14855",0.000706615521073626,0.000706615521073626
"14856",0.000740603598549951,0.000740603598549951
"14857",0.000292426908162596,0.000292426908162596
"14858",0.000794239695327258,0.000796869583284337
"14859",0.00111324505185596,0.00111949187208113
"14860",0.00110036619087363,0.00112501415300181
"14861",0.00107734144756178,0.00107734144756178
"14862",0.00102201405172094,0.00102201405172094
"14863",0.000644368081827442,0.000645531664038484
"14864",0.00114254371468697,0.00114254371468697
"14865",0.0012246850881225,0.0012246850881225
"14866",0.000793585941408483,0.00079596892496135
"14867",0.000989437896216042,0.000989437896216042
"14868",0.00122107829690961,0.00122107829690961
"14869",0.00117302071777894,0.00117302071777894
"14870",0.000920085356573172,0.000923119977206525
"14871",0.0010989869068651,0.00110151947475194
"14872",0.000893884833233627,0.000888465367237603
"14873",0.00101342134328983,0.00101234823418993
"14874",0.00103732204313886,0.00114327022048589
"14875",0.000697872241771627,0.000699084847094525
"14876",0.000728922695151212,0.000781453332158127
"14877",0.000699490896241921,0.000749073801628326
"14878",0.000492887488991788,0.000520522524762751
"14879",NA,NA
"14880",NA,NA
"14881",NA,NA
"14882",NA,NA
"14883",NA,NA
"14884",NA,NA
"14885",NA,NA
"14886",NA,NA
"14887",NA,NA
"14888",NA,NA
"14889",NA,NA
"14890",NA,NA
"14891",NA,NA
"14892",NA,NA
"14893",NA,NA
"14894",NA,NA
"14895",NA,NA
"14896",NA,NA
"14897",NA,NA
"14898",NA,NA
"14899",NA,NA
"14900",NA,NA
"14901",NA,NA
"14902",NA,NA
"14903",NA,NA
"14904",NA,NA
"14905",NA,NA
"14906",NA,NA
"14907",NA,NA
"14908",0.000441042797822335,0.000606841556548413
"14909",NA,NA
"14910",NA,NA
"14911",NA,NA
"14912",0.000188837529388545,0.000212448210998817
"14913",0.000178524777589481,0.000190131999841213
"14914",0.000311597775946574,0.000344321163176252
"14915",0.000303798001064479,0.000352759007495379
"14916",0.00028326336849436,0.000263875213321218
"14917",0.000598440741832525,0.000655905891429585
"14918",0.000359222707917423,0.000329033436790675
"14919",0.00031720787403539,0.000307314390013702
"14920",0.000268401944694064,0.000250536231676724
"14921",0.000351469597288622,0.000351328901587334
"14922",0.000405898451646689,0.000411706189901845
"14923",0.000504964879998289,0.000504964879998289
"14924",0.00075654283623775,0.00075654283623775
"14925",0.000695720557888244,0.000695720557888244
"14926",0.000158394756504065,0.000158394756504065
"14927",0.000468424836296323,0.000468524774154165
"14928",0.000392797642401973,0.000392797642401973
"14929",0.000473055860270553,0.000434122871813718
"14930",0.000220772145203593,0.000220772145203593
"14931",NA,NA
"14932",NA,NA
"14933",NA,NA
"14934",NA,NA
"14935",NA,NA
"14936",NA,NA
"14937",NA,NA
"14938",NA,NA
"14939",NA,NA
"14940",NA,NA
"14941",NA,NA
"14942",NA,NA
"14943",NA,NA
"14944",0.000691104502535553,0.000677674337999676
"14945",0.0006995396616206,0.0006995396616206
"14946",0.000634795217286154,0.000638173914144733
"14947",0.000234580847497118,0.000234580847497118
"14948",0.00071375606702286,0.00071375606702286
"14949",0.000448689863318418,0.000448689863318418
"14950",0.000862602228296355,0.000863269160177765
"14951",0.0012039286942277,0.00120415470863999
"14952",0.00110011736869365,0.00110011736869365
