"","V1","V2"
"14250",0.00884645457948495,0.00918302858921899
"14251",0.00893637598523413,0.00939675355300237
"14252",0.0077981879735446,0.00880921198431435
"14253",0.00828642909823122,0.00892341527543749
"14254",0.0110842541286209,0.0116220587176051
"14255",NA,NA
"14256",0.00946314190697597,0.0101152031644684
"14257",0.0108541991406002,0.0113216470822102
"14258",0.0138962633479786,0.0145468450723486
"14259",NA,NA
"14260",NA,NA
"14261",NA,NA
"14262",0.0141022649974046,0.0145383681398803
"14263",NA,NA
"14264",NA,NA
"14265",0.0129057846361689,0.0133025562820767
"14266",NA,NA
"14267",NA,NA
"14268",NA,NA
"14269",0.0108730391748651,0.0113329291126438
"14270",0.0119063776681103,0.0129348900220114
"14271",0.0093743652873274,0.00932834754127997
"14272",0.0081916328999913,0.00815741893687219
"14273",0.00817900712961007,0.00830127427856573
"14274",0.00886051477229499,0.00894078506555182
"14275",0.00961386020788875,0.00976172474584773
"14276",0.00889634874432644,0.00950699885181892
"14277",0.0126201748109056,0.0125844315093978
"14278",0.0125122201807188,0.0127391193626936
"14279",0.0156517546513942,0.01571384407412
"14280",0.0139897919553499,0.0138490060348988
"14281",0.0153081900324588,0.0150084492841531
"14282",0.0128731242422595,0.0128731242422595
"14283",NA,NA
"14284",NA,NA
"14285",NA,NA
"14286",NA,NA
"14287",NA,NA
"14288",NA,NA
"14289",NA,NA
"14290",NA,NA
"14291",NA,NA
"14292",NA,NA
"14293",NA,NA
"14294",NA,NA
"14295",NA,NA
"14296",NA,NA
"14297",NA,NA
"14298",NA,NA
"14299",NA,NA
"14300",NA,NA
"14301",NA,NA
"14302",NA,NA
"14303",NA,NA
"14304",NA,NA
"14305",NA,NA
"14306",NA,NA
"14307",NA,NA
"14308",0.013805990983469,0.0141294996942445
"14309",0.0128094662671529,0.0131707548329808
"14310",NA,NA
"14311",NA,NA
"14312",NA,NA
"14313",NA,NA
"14314",0.00849987336983801,0.00867060730519933
"14315",0.00953876170244701,0.00993406459721687
"14316",0.00976078524900936,0.0100395488986434
"14317",0.00956133976963735,0.00988696190482154
"14318",0.0113644832020779,0.0118020843465989
"14319",0.00906011414408806,0.00947152768780202
"14320",0.00929605183496702,0.00964339193270047
"14321",0.0103461697992299,0.0107210778754653
"14322",0.00917677277646959,0.00948280102679376
"14323",0.0107138138660526,0.0107832257430773
"14324",0.010535877534399,0.0107142516368767
"14325",0.00820278750369691,0.0083518987406077
"14326",0.00650959461196684,0.00719423021794922
"14327",0.0101207744305723,0.0103261195973368
"14328",0.00780911064801191,0.00813630810019284
"14329",NA,NA
"14330",NA,NA
"14331",0.0100043750929454,0.00962399732693269
"14332",0.00907276949633408,0.00990747695686162
"14333",NA,NA
"14334",NA,NA
"14335",NA,NA
"14336",NA,NA
"14337",0.00807613736778998,0.0093076700432365
"14338",0.00818577087560311,0.00843455314849793
"14339",0.00930521229482865,0.0101005399689729
"14340",NA,NA
"14341",NA,NA
"14342",NA,NA
"14343",NA,NA
"14344",0.00927951312829398,0.010427106998092
"14345",NA,NA
"14346",NA,NA
"14347",0.0093388146960563,0.00984244025082224
"14348",0.0078438963899441,0.0085427766615856
"14349",0.00907539895387766,0.00904321584955813
"14350",0.00800706931812673,0.00827366959275113
"14351",0.00806558291255976,0.00870955903932776
"14352",0.00861979700083828,0.0093778111715509
"14353",NA,NA
"14354",NA,NA
"14355",0.00431714879312751,0.00491063751246538
"14356",NA,NA
"14357",0.0127065759094582,0.0133844096334985
"14358",NA,NA
"14359",0.0136486296385675,0.0141773259226661
"14360",NA,NA
"14361",0.00996373450140481,0.0104210706889722
"14362",0.00991180362396482,0.00961773126684052
"14363",0.0101072734958972,0.0103711999341979
"14364",0.00970920372403487,0.00956584986520362
"14365",0.0114456828886229,0.0112982710157354
"14366",0.00985048534179328,0.00999990102395485
"14367",0.00995408636242567,0.0101533737265012
"14368",0.0106660286962395,0.010964036633506
"14369",0.0099475818068792,0.0106770563252057
"14370",0.0100376839564252,0.010693767034644
"14371",0.0122848238231985,0.012928666723742
"14372",0.00990319594025033,0.0100990726925591
"14373",0.010230683892873,0.00987789501259408
"14374",0.00952323840870808,0.00920969484814327
"14375",0.00926675032467035,0.0090009447664693
"14376",0.0127684105049236,0.013223413062682
"14377",0.0145632082468241,0.014037421174782
"14378",0.0108554843678979,0.0109719149398418
"14379",0.0137412324810813,0.0141699621815392
"14380",NA,NA
"14381",0.0131171908521153,0.0131171908521153
"14382",NA,NA
"14383",NA,NA
"14384",NA,NA
"14385",NA,NA
"14386",NA,NA
"14387",NA,NA
"14388",NA,NA
"14389",NA,NA
"14390",NA,NA
"14391",NA,NA
"14392",NA,NA
"14393",NA,NA
"14394",NA,NA
"14395",NA,NA
"14396",NA,NA
"14397",NA,NA
"14398",NA,NA
"14399",NA,NA
"14400",NA,NA
"14401",NA,NA
"14402",NA,NA
"14403",NA,NA
"14404",NA,NA
"14405",NA,NA
"14406",NA,NA
"14407",NA,NA
"14408",NA,NA
"14409",0.0139406233090631,0.014259101194383
"14410",NA,NA
"14411",NA,NA
"14412",NA,NA
"14413",0.00997005378841839,0.00973626698976114
"14414",0.0090906652043463,0.00908138246280997
"14415",0.00918247066236131,0.00926421149154472
"14416",0.0102054211851413,0.0106417161471005
"14417",0.00893967388424912,0.00998169682422061
"14418",0.00941114533077443,0.010225655042665
"14419",0.00925376602875299,0.00979892752145683
"14420",0.00923367323527282,0.00998294433952992
"14421",0.00803285875658005,0.00844228969843336
"14422",0.0096121687482822,0.00964837120118387
"14423",0.00867879078287465,0.00879053658237811
"14424",0.00755754992051156,0.00769099553314986
"14425",0.00825446441840139,0.00856968457777408
"14426",0.00799083024316374,0.008136961350676
"14427",0.00781544017429889,0.00824141973592261
"14428",0.00723542868194724,0.00760901167691621
"14429",0.00856708232133078,0.00859327779665848
"14430",0.00743480287163176,0.00767637337557686
"14431",NA,NA
"14432",0.00763770310726865,0.00840473958340328
"14433",NA,NA
"14434",NA,NA
"14435",NA,NA
"14436",NA,NA
"14437",NA,NA
"14438",NA,NA
"14439",NA,NA
"14440",NA,NA
"14441",NA,NA
"14442",NA,NA
"14443",NA,NA
"14444",NA,NA
"14445",NA,NA
"14446",0.0094515444663647,0.00970109021943888
"14447",0.0111432537159413,0.0112119312147674
"14448",NA,NA
"14449",0.00759253359467482,0.00802519938693453
"14450",NA,NA
"14451",0.00858993388005349,0.00912684680177168
"14452",NA,NA
"14453",NA,NA
"14454",NA,NA
"14455",NA,NA
"14456",NA,NA
"14457",NA,NA
"14458",0.0128559299302236,0.0133111858671218
"14459",0.0164910233707445,0.0163308135382382
"14460",0.00976907468546342,0.00986569400812811
"14461",0.00718156616787667,0.00824929273400358
"14462",0.00896919082661501,0.0101561802123913
"14463",0.00921569539950832,0.00945307399348408
"14464",0.00781045895185858,0.00814180531263195
"14465",0.00931366215831715,0.00926991195962302
"14466",0.00732793665665697,0.00730353049629135
"14467",0.0100334740999457,0.00979198491450978
"14468",0.00820692822566764,0.00826095182843902
"14469",0.0106612396976672,0.00947716322014602
"14470",0.00921756775855137,0.00960737057819477
"14471",0.0082479626893881,0.0090604943260922
"14472",0.00868972382340888,0.00864879642313192
"14473",0.00817278976225736,0.00823969403369958
"14474",0.0102067762274902,0.0101254674502166
"14475",0.00972412096046739,0.00940746889904742
"14476",0.0119714628604634,0.0118147510970127
"14477",0.0106010007373698,0.0103835938192031
"14478",0.0161375858898438,0.0156130602908668
"14479",0.0149856370924854,0.015279011281316
"14480",NA,NA
"14481",0.0148622896145828,0.0140385152970555
"14482",NA,NA
"14483",NA,NA
"14484",NA,NA
"14485",NA,NA
"14486",NA,NA
"14487",NA,NA
"14488",NA,NA
"14489",NA,NA
"14490",NA,NA
"14491",NA,NA
"14492",NA,NA
"14493",NA,NA
"14494",NA,NA
"14495",NA,NA
"14496",NA,NA
"14497",NA,NA
"14498",NA,NA
"14499",NA,NA
"14500",NA,NA
"14501",NA,NA
"14502",NA,NA
"14503",NA,NA
"14504",NA,NA
"14505",NA,NA
"14506",NA,NA
"14507",NA,NA
"14508",NA,NA
"14509",0.0161175255312056,0.0164987223300292
"14510",NA,NA
"14511",NA,NA
"14512",NA,NA
"14513",0.0102470171959207,0.0100887352520082
"14514",0.00938868912657802,0.00939067628611115
"14515",0.00997217993341162,0.0100011076665115
"14516",0.00885843526912574,0.00949684648112356
"14517",0.010403727852536,0.0109279934311032
"14518",0.0115785667561273,0.0122253326736654
"14519",0.00971316862534928,0.0100383278432125
"14520",0.0103837726591695,0.0106803490295795
"14521",0.0091688512317429,0.00935867841856897
"14522",0.00954964115475337,0.00949535059267948
"14523",0.00760067270178583,0.00785340449276096
"14524",0.0093032381284679,0.00914092454172694
"14525",0.00695285386727303,0.00720271245576391
"14526",0.00704062777392093,0.00713411943007455
"14527",0.00637286992759282,0.00657916256933191
"14528",0.00912930414013283,0.00901067266067281
"14529",NA,NA
"14530",0.0070044173628179,0.00668720157323758
"14531",NA,NA
"14532",NA,NA
"14533",NA,NA
"14534",NA,NA
"14535",NA,NA
"14536",NA,NA
"14537",NA,NA
"14538",0.0104618376831966,0.0107873295275942
"14539",NA,NA
"14540",NA,NA
"14541",NA,NA
"14542",NA,NA
"14543",NA,NA
"14544",NA,NA
"14545",NA,NA
"14546",NA,NA
"14547",0.00894165416930081,0.00911024516107771
"14548",NA,NA
"14549",0.0091974857946021,0.00976057938214342
"14550",0.00957281892145177,0.0101076927821087
"14551",0.0088617626809437,0.00953268409125863
"14552",NA,NA
"14553",NA,NA
"14554",NA,NA
"14555",NA,NA
"14556",NA,NA
"14557",0.0155111371913943,0.0157729319469955
"14558",0.0149401431670306,0.014696105290539
"14559",0.00923332326043618,0.00987936221513328
"14560",0.0115458998237795,0.0114545779899609
"14561",0.00957566314456011,0.0105667425959977
"14562",0.00867090795181941,0.00908417163400346
"14563",0.00807082085374712,0.00882674164681932
"14564",0.00878757661911125,0.00871413489719013
"14565",0.0080876985382956,0.0081935019755985
"14566",0.00632971475772481,0.0066743269087956
"14567",0.00842573249552397,0.00845422453012633
"14568",0.0097370264547739,0.0099657019950105
"14569",0.00802694062871914,0.00830920082527896
"14570",0.0103022941925407,0.0101722897187666
"14571",0.0104363469633389,0.0106727999760669
"14572",0.0120956906869134,0.0114497517864091
"14573",0.00922975321958179,0.00909162311333906
"14574",0.00915395507097285,0.00927418787764162
"14575",0.0115690486424319,0.0112778899670235
"14576",0.0125589325091649,0.0126306604553135
"14577",0.0141057928079948,0.0136345796700009
"14578",0.0132708586924038,0.0131721201563149
"14579",0.0163894768308193,0.0161811395351745
"14580",0.016912294594125,0.0178327839927908
"14581",NA,NA
"14582",NA,NA
"14583",NA,NA
"14584",NA,NA
"14585",NA,NA
"14586",NA,NA
"14587",NA,NA
"14588",NA,NA
"14589",NA,NA
"14590",NA,NA
"14591",NA,NA
"14592",NA,NA
"14593",NA,NA
"14594",NA,NA
"14595",NA,NA
"14596",NA,NA
"14597",NA,NA
"14598",NA,NA
"14599",NA,NA
"14600",NA,NA
"14601",NA,NA
"14602",NA,NA
"14603",NA,NA
"14604",NA,NA
"14605",NA,NA
"14606",NA,NA
"14607",NA,NA
"14608",NA,NA
"14609",NA,NA
"14610",NA,NA
"14611",NA,NA
"14612",NA,NA
"14613",0.0077508820532398,0.00794689081715487
"14614",0.0114173719532266,0.0117112826416058
"14615",0.0107587156063267,0.0110967165792508
"14616",0.00925863969110375,0.00960596965160505
"14617",0.0105150412359173,0.0110436237152061
"14618",0.00994967575299212,0.010701264550727
"14619",0.00994238628969172,0.00996214378638858
"14620",0.00963830132872129,0.00990444854035919
"14621",0.0106587601278769,0.0106412734580054
"14622",0.00934681137390252,0.00945768939047793
"14623",0.00751218059897119,0.00768133732618094
"14624",0.00804244322232089,0.00801313087982887
"14625",0.00812427357929196,0.00816662894925061
"14626",0.00893642822186345,0.0094137905304248
"14627",0.00978076534324708,0.00944538957525425
"14628",0.00604316869956607,0.00667595619697176
"14629",NA,NA
"14630",0.00830895171543114,0.00932094731361099
"14631",NA,NA
"14632",0.00811399545583411,0.00848091733919855
"14633",NA,NA
"14634",NA,NA
"14635",NA,NA
"14636",0.00930514502864293,0.0101770317562929
"14637",0.0107156719728718,0.0119848934309041
"14638",NA,NA
"14639",NA,NA
"14640",NA,NA
"14641",0.00414452176701371,0.00535100136808112
"14642",NA,NA
"14643",NA,NA
"14644",NA,NA
"14645",NA,NA
"14646",NA,NA
"14647",NA,NA
"14648",0.00654759001666123,0.00754443345724247
"14649",NA,NA
"14650",0.00940092511148797,0.00997652572207694
"14651",0.00814185256930306,0.00873075120546374
"14652",NA,NA
"14653",NA,NA
"14654",NA,NA
"14655",0.0145979638701542,0.0151386193820003
"14656",0.0117947514929345,0.0124814542615183
"14657",0.00828322100982441,0.00896330177085418
"14658",0.0108280053209931,0.011012297078011
"14659",0.0173100038602439,0.0173332006839655
"14660",0.0104410818868238,0.0108695426635162
"14661",0.00936832709788628,0.0095616747069441
"14662",0.0118217173368099,0.0126809408515753
"14663",0.00981028795190599,0.0100622816269428
"14664",0.00928188300369245,0.00974246251604391
"14665",0.00727147460995308,0.00748059515862023
"14666",0.00817742998173056,0.00836917219882207
"14667",0.00717850175173148,0.00729802201997146
"14668",0.00982230198990914,0.00999621517831213
"14669",0.00821309360109232,0.00847544753448139
"14670",0.00811441631515254,0.00810403944423647
"14671",0.00952123418281914,0.00974707015004189
"14672",0.00994031412079898,0.00979527012777745
"14673",0.00841164117462419,0.00832002755577468
"14674",0.0095783110508506,0.00934271253338804
"14675",0.00922292760366811,0.00930122496124966
"14676",0.0131517314673608,0.0127455164635367
"14677",0.0130584718860846,0.013182565613968
"14678",0.0123476093244179,0.0124821490651581
"14679",0.00946530099175234,0.00991434243689559
"14680",NA,NA
"14681",NA,NA
"14682",NA,NA
"14683",NA,NA
"14684",NA,NA
"14685",NA,NA
"14686",NA,NA
"14687",NA,NA
"14688",NA,NA
"14689",NA,NA
"14690",NA,NA
"14691",NA,NA
"14692",NA,NA
"14693",NA,NA
"14694",NA,NA
"14695",NA,NA
"14696",NA,NA
"14697",NA,NA
"14698",NA,NA
"14699",NA,NA
"14700",NA,NA
"14701",NA,NA
"14702",NA,NA
"14703",NA,NA
"14704",NA,NA
"14705",NA,NA
"14706",NA,NA
"14707",NA,NA
"14708",NA,NA
"14709",0.0095274356287713,0.0094453151066073
"14710",NA,NA
"14711",NA,NA
"14712",NA,NA
"14713",0.00878362184904631,0.00888879852230924
"14714",0.0103167186473288,0.010600986422317
"14715",0.0107605243840208,0.011461315693243
"14716",0.00877985254180047,0.00921754663277726
"14717",0.00888415285435734,0.00895205593070553
"14718",0.00920612068632557,0.00958736645374943
"14719",0.0100700147049557,0.0104942897159773
"14720",0.00917953399288689,0.00926058396928281
"14721",0.00883762836475605,0.0087250103167061
"14722",0.00802009634681018,0.00839707954673097
"14723",0.00846752285040384,0.0084821577044058
"14724",0.00757710191199787,0.00775681307110731
"14725",NA,NA
"14726",0.00606679794184174,0.00653324841008304
"14727",0.0100279645175599,0.00923626462130911
"14728",0.00980471647170764,0.00903715623896019
"14729",NA,NA
"14730",0.00824343375817865,0.00882829788871571
"14731",NA,NA
"14732",NA,NA
"14733",NA,NA
"14734",NA,NA
"14735",NA,NA
"14736",NA,NA
"14737",NA,NA
"14738",0.00836897775793472,0.00959760956736046
"14739",NA,NA
"14740",NA,NA
"14741",NA,NA
"14742",NA,NA
"14743",NA,NA
"14744",0.00667173009440609,0.00754246401810431
"14745",0.0122139007111406,0.0127303805220925
"14746",NA,NA
"14747",NA,NA
"14748",NA,NA
"14749",NA,NA
"14750",0.0100650043343537,0.0106166348904497
"14751",0.00835625296215079,0.00856371889616614
"14752",0.010652955581775,0.0111994871988702
"14753",NA,NA
"14754",0.0138552934248766,0.0139000904358276
"14755",0.0133404017880716,0.0133744086933331
"14756",NA,NA
"14757",0.0102878436610999,0.0109187029922035
"14758",0.0120996958954929,0.0123364922738165
"14759",0.00985165525280808,0.0102565277033054
"14760",0.00931386775097535,0.00943762025913281
"14761",0.00790796517251078,0.00825053222483857
"14762",0.00870016133312501,0.00887533717222895
"14763",0.00620998720292169,0.00674467974676652
"14764",0.0075321319780451,0.00743783506304561
"14765",0.0076833661992117,0.00819298352157003
"14766",0.0085585299193286,0.00846535105092384
"14767",0.00915174435480095,0.00939633477440359
"14768",0.00828983932787153,0.00844056968304624
"14769",0.0107095918973152,0.0106797594853758
"14770",0.0100596006092062,0.00965757392686617
"14771",0.00679389926051604,0.00691822704396844
"14772",0.0076431554127845,0.00775283427305895
"14773",0.0083565118753938,0.0083466134413534
"14774",0.00965763419476161,0.00941082412757872
"14775",0.0104773402305368,0.0106465841272078
"14776",0.012090995206049,0.011795690269907
"14777",0.0127017196794452,0.0123595227919314
"14778",0.0132749544188686,0.0130835866566399
"14779",0.0126608516642703,0.0132441862748829
"14780",NA,NA
"14781",NA,NA
"14782",NA,NA
"14783",NA,NA
"14784",NA,NA
"14785",NA,NA
"14786",NA,NA
"14787",NA,NA
"14788",NA,NA
"14789",NA,NA
"14790",NA,NA
"14791",NA,NA
"14792",NA,NA
"14793",NA,NA
"14794",NA,NA
"14795",NA,NA
"14796",NA,NA
"14797",NA,NA
"14798",NA,NA
"14799",NA,NA
"14800",NA,NA
"14801",NA,NA
"14802",NA,NA
"14803",NA,NA
"14804",NA,NA
"14805",NA,NA
"14806",NA,NA
"14807",NA,NA
"14808",0.0143538670309077,0.0138278399979001
"14809",0.0121162344378087,0.012246703217127
"14810",NA,NA
"14811",NA,NA
"14812",0.00843638979618947,0.00839982586814212
"14813",0.00877452527733703,0.0085619324128917
"14814",0.00942446037070004,0.00944057076013386
"14815",0.00972944197546326,0.00976743782443867
"14816",0.00990588770775502,0.0103108316308049
"14817",0.00924935882699741,0.00947187623469445
"14818",0.0102342393678219,0.0106660402576443
"14819",0.00894643739107327,0.00948732292165936
"14820",0.00935496994343834,0.00952965483640487
"14821",0.00823335411158607,0.00823888902030017
"14822",0.00972094652794194,0.00958877694720877
"14823",0.0117623257095421,0.0116086866008652
"14824",0.00832590326568782,0.00859693590986951
"14825",0.0126202141371819,0.0128884237457071
"14826",0.00758216353881547,0.00758216353881547
"14827",0.0114527242755078,0.0111201847951872
"14828",0.00724192113170012,0.00784791623740837
"14829",0.00994720391392591,0.0105962936707257
"14830",0.00820811023890299,0.00869421570568351
"14831",NA,NA
"14832",NA,NA
"14833",NA,NA
"14834",NA,NA
"14835",NA,NA
"14836",0.00899870793681352,0.0100594697362542
"14837",NA,NA
"14838",NA,NA
"14839",NA,NA
"14840",NA,NA
"14841",NA,NA
"14842",NA,NA
"14843",NA,NA
"14844",0.00930881815246094,0.00967372368916096
"14845",NA,NA
"14846",0.00582398492182521,0.00659582597595231
"14847",NA,NA
"14848",NA,NA
"14849",0.0103452628797048,0.0112008619808297
"14850",0.0084855466625984,0.0090070636223958
"14851",0.00988559135470912,0.0105110025100337
"14852",0.0120301109016308,0.011424952420256
"14853",0.0122963271251071,0.0125323990784974
"14854",0.0135080579709016,0.0138316050952551
"14855",0.0147678806374338,0.0151530195897648
"14856",0.0107387538415277,0.0108102789630225
"14857",0.017953678544647,0.0184006704405382
"14858",0.0138531647049233,0.0141483621804958
"14859",0.0100216410262782,0.0105263600196913
"14860",0.00898963758255594,0.0096573068244193
"14861",0.00851654023910722,0.00854305685442295
"14862",0.00704338946490088,0.00752267618582975
"14863",0.00955127205642949,0.0105996064815406
"14864",0.00881621640687688,0.00883885018188731
"14865",0.00914115317353842,0.0094160803778281
"14866",0.00940940411768291,0.00930745741297145
"14867",0.0101215346780723,0.0106261906225006
"14868",0.00880024639450119,0.0088964145241021
"14869",0.00731003637920231,0.00768358515306964
"14870",0.00805079023256892,0.00808495970977254
"14871",0.00831096285085085,0.008259209237424
"14872",0.00844211869780931,0.00838281054791557
"14873",0.00972344623186698,0.00946116505742741
"14874",0.0108338401246838,0.0102861309922986
"14875",0.0125225536503795,0.0124152243254923
"14876",0.0111492409340506,0.0105702842013349
"14877",0.0124697335451633,0.0122050184617216
"14878",0.0111841265297315,0.0117951199165134
"14879",NA,NA
"14880",NA,NA
"14881",NA,NA
"14882",NA,NA
"14883",NA,NA
"14884",NA,NA
"14885",NA,NA
"14886",NA,NA
"14887",NA,NA
"14888",NA,NA
"14889",NA,NA
"14890",NA,NA
"14891",NA,NA
"14892",NA,NA
"14893",NA,NA
"14894",NA,NA
"14895",NA,NA
"14896",NA,NA
"14897",NA,NA
"14898",NA,NA
"14899",NA,NA
"14900",NA,NA
"14901",NA,NA
"14902",NA,NA
"14903",NA,NA
"14904",NA,NA
"14905",NA,NA
"14906",NA,NA
"14907",NA,NA
"14908",0.0132810984489401,0.0135027499102793
"14909",NA,NA
"14910",NA,NA
"14911",NA,NA
"14912",0.00908307296427549,0.00927720299086445
"14913",0.00967712994995492,0.00947793842302372
"14914",0.00957640576935005,0.00979284355324226
"14915",0.0102322509118887,0.0104297524551138
"14916",0.0101962974671516,0.010332668863257
"14917",0.00987694533816814,0.0105253028097664
"14918",0.00898634219707999,0.00963725738742984
"14919",0.0101627700923638,0.0105019951732825
"14920",0.0090297410793901,0.00916832078816787
"14921",0.00813267017394273,0.00853714020696849
"14922",0.0112289601270798,0.0110167889268878
"14923",0.0122004016112411,0.0113939893128067
"14924",0.0119060431836832,0.0114663702520591
"14925",0.0139993496197957,0.0122101810127748
"14926",0.00673134234478152,0.00749040274395412
"14927",0.00901220982203839,0.0095506625129324
"14928",0.0133461494024823,0.0125589641849112
"14929",0.00846089599946881,0.00833373612840397
"14930",0.00734546791768333,0.00694272809199304
"14931",NA,NA
"14932",NA,NA
"14933",NA,NA
"14934",NA,NA
"14935",NA,NA
"14936",NA,NA
"14937",NA,NA
"14938",NA,NA
"14939",NA,NA
"14940",NA,NA
"14941",NA,NA
"14942",NA,NA
"14943",NA,NA
"14944",0.00705414856756847,0.00743385947130107
"14945",0.00702831349182171,0.00761782031415587
"14946",0.00838379688837429,0.0090526780749545
"14947",0.0120920086010129,0.0120920086010129
"14948",0.00871388748400463,0.00929063063258894
"14949",0.0114969634254966,0.0116517492052356
"14950",0.00817443989379348,0.00865025183865646
"14951",0.00802709872016266,0.0087960405991303
"14952",0.00955865781515936,0.00949144715757116
"14953",0.0097292815645187,0.00993695676639933
"14954",0.00806943277147778,0.00885535315889683
"14955",0.00994123995487965,0.0105418081420683
"14956",0.0139830974982265,0.0143771648347084
"14957",0.0108104894862589,0.0113829402661421
"14958",0.00895896808034398,0.00972453585584595
"14959",0.00998975224719157,0.0105148519542691
"14960",0.00957734613408667,0.0101696650595923
"14961",0.00938049362464413,0.00983223432371653
"14962",0.00719122903941326,0.00757839122869398
"14963",0.00696950250645728,0.00713628888934211
"14964",0.00922898629356013,0.00944116126859962
"14965",0.0106268051925424,0.0113641840407637
"14966",0.0104282907786099,0.0111494286149231
"14967",0.00733399066030205,0.00740489415352944
"14968",0.00983492869930193,0.00950143598915155
"14969",0.00651903546550931,0.00676616532400949
"14970",0.00931853109896208,0.00951450167824165
"14971",0.0082026837407637,0.00835696165997974
"14972",0.00868264869194085,0.00845952812004447
"14973",0.0100006598208982,0.00985046883912511
"14974",0.010345254860221,0.0100527087992811
"14975",0.011808250571173,0.0110537010968347
"14976",0.012060961193265,0.0118243973009838
"14977",0.0155485360984536,0.015360491815169
"14978",0.0146740114732752,0.0144644273764431
"14979",NA,NA
"14980",NA,NA
"14981",NA,NA
"14982",NA,NA
"14983",NA,NA
"14984",NA,NA
"14985",NA,NA
"14986",NA,NA
"14987",NA,NA
"14988",NA,NA
"14989",NA,NA
"14990",NA,NA
"14991",NA,NA
"14992",NA,NA
"14993",NA,NA
"14994",NA,NA
"14995",NA,NA
"14996",NA,NA
"14997",NA,NA
"14998",NA,NA
"14999",NA,NA
"15000",NA,NA
"15001",NA,NA
"15002",NA,NA
"15003",NA,NA
"15004",NA,NA
"15005",NA,NA
"15006",NA,NA
"15007",NA,NA
"15008",NA,NA
"15009",NA,NA
"15010",NA,NA
"15011",0.0112224375973206,0.0116419613764739
"15012",0.0080266566833152,0.0079340517428276
"15013",0.00865632513031656,0.00869943253405166
"15014",0.0100827672635287,0.0104284122571257
"15015",0.0101558368414711,0.0105652439049604
"15016",0.0122255672520764,0.0128295098030252
"15017",0.00972983830161261,0.0100407404214302
"15018",0.00985478143566451,0.0103619180989265
"15019",0.00934196208659136,0.00969215645012013
"15020",0.00964881966628726,0.00967273243453108
"15021",0.0081183820792921,0.00826822921276445
"15022",0.0115755963337469,0.0112151698371379
"15023",0.0130774105898226,0.0126234305884815
"15024",0.0203013718131324,0.0206908758396577
"15025",NA,NA
"15026",NA,NA
"15027",0.00982796105987503,0.00964900387650248
"15028",0.0103018243678709,0.00999807601169924
"15029",0.00838200927514088,0.00823067268554305
"15030",0.0123066921364132,0.0120050830675035
"15031",0.0111684853018438,0.0114607512919085
"15032",NA,NA
"15033",NA,NA
"15034",NA,NA
"15035",NA,NA
"15036",NA,NA
"15037",NA,NA
"15038",NA,NA
"15039",NA,NA
"15040",NA,NA
"15041",NA,NA
"15042",NA,NA
"15043",0.00733220033891686,0.00804427581923121
"15044",NA,NA
"15045",NA,NA
"15046",0.00964264055090333,0.0100315826413208
"15047",NA,NA
"15048",0.00895273761641283,0.00955931926256091
"15049",NA,NA
"15050",0.00838658833520642,0.00861621744035739
"15051",0.00955507352940739,0.010166407714128
"15052",0.0100468911065892,0.0107990793331413
"15053",0.00507664971116716,0.00496459575378209
"15054",0.00785913757731913,0.00853029153920755
"15055",0.0108194224076138,0.0111564451000181
"15056",0.0101848573259489,0.0105856729842818
"15057",0.0110492757944033,0.011011472888797
"15058",0.010713818184944,0.0104145892010592
"15059",0.0100808232006664,0.010168550119412
"15060",0.0114611298590815,0.0114657841640582
"15061",0.00753126333101285,0.0077195980531225
"15062",0.00725583320724159,0.00759138696996382
"15063",0.00877200046873819,0.0085342207063743
"15064",0.00853481238815941,0.00900171649022781
"15065",0.00955094566268854,0.00966139063758313
"15066",0.0106705966753737,0.0108749146964186
"15067",0.0135949425946908,0.0123458955894673
"15068",0.0116824885473097,0.0113345914740841
"15069",0.00739403354566801,0.00777308242420105
"15070",0.00817195921751574,0.0088464139502925
"15071",0.00879967990128293,0.00926178974586923
"15072",0.00849466338089359,0.00893604172138518
"15073",0.0100825653299702,0.0102368306262089
"15074",0.0107270175866211,0.0108256928273755
"15075",0.0118126911938352,0.0120629087077085
"15076",0.0114935781759044,0.011594630479637
"15077",0.0111733102882979,0.0115606204411105
"15078",NA,NA
"15079",NA,NA
"15080",NA,NA
"15081",NA,NA
"15082",NA,NA
"15083",NA,NA
"15084",NA,NA
"15085",NA,NA
"15086",NA,NA
"15087",NA,NA
"15088",NA,NA
"15089",NA,NA
"15090",NA,NA
"15091",NA,NA
"15092",NA,NA
"15093",NA,NA
"15094",NA,NA
"15095",NA,NA
"15096",NA,NA
"15097",NA,NA
"15098",NA,NA
"15099",NA,NA
"15100",NA,NA
"15101",NA,NA
"15102",NA,NA
"15103",NA,NA
"15104",NA,NA
"15105",NA,NA
"15106",NA,NA
"15107",NA,NA
"15108",NA,NA
"15109",NA,NA
"15110",NA,NA
"15111",0.00908147021818031,0.00920271472670878
"15112",0.00797088037458483,0.00795308644448241
"15113",0.00889760065635908,0.00878776230971551
"15114",0.0100379035347775,0.00990462369065579
"15115",0.0114358759708072,0.0116958309862243
"15116",0.0121139969753856,0.0119471139002011
"15117",0.0107229327999118,0.0113297238334458
"15118",0.00911417035190916,0.00948197182640898
"15119",0.0093643868034335,0.00951534052892786
"15120",0.00984717749485515,0.00990097941801509
"15121",0.0110591591592795,0.0108779583309486
"15122",0.00974687765323173,0.0098619011499331
"15123",NA,NA
"15124",0.0111637923993453,0.0110053264716822
